,win,nomination
tt2987732,6,4
tt2990140,0,0
tt2991224,12,10
tt2994190,0,0
tt3007512,14,13
tt3011894,49,58
tt3011960,0,0
tt3014284,0,0
tt3014666,0,0
tt3014866,0,0
tt3029558,0,0
tt3040964,33,54
tt3042408,6,6
tt3045616,1,9
tt3062096,4,1
tt3063516,1,10
tt3064298,0,0
tt3065204,4,13
tt3068194,7,53
tt3072482,1,1
tt3076658,44,65
tt3077214,17,21
tt3079380,6,30
tt3082898,0,0
tt3083008,0,0
tt3086442,22,36
tt3089630,0,0
tt3095734,0,0
tt3097204,0,0
tt3099498,2,7
tt3100274,0,0
tt3104988,14,63
tt3110958,0,0
tt3111426,0,0
tt3118452,0,0
tt3120280,0,0
tt3125324,4,26
tt3127022,14,33
tt3137630,1,2
tt3138104,0,0
tt3138782,0,0
tt3140100,3,14
tt3148502,9,14
tt3149038,8,11
tt3152592,0,0
tt3152624,5,27
tt3164256,0,0
tt3165612,0,0
tt3168230,0,0
tt3169706,10,24
tt3170832,107,140
tt3171832,0,0
tt3172532,16,37
tt3173910,2,8
tt3174376,0,0
tt3175038,16,6
tt3177316,0,0
tt3179568,0,0
tt3181776,0,0
tt3181822,1,6
tt3183660,15,54
tt3195644,3,10
tt3201640,0,0
tt3202202,5,11
tt3203528,0,0
tt3203606,8,45
tt3203616,0,0
tt3205376,7,20
tt3210686,2,1
tt3212232,0,0
tt3216348,0,0
tt3224458,7,64
tt3231054,0,0
tt3233418,2,2
tt3235888,25,43
tt3247714,0,0
tt3253930,60,43
tt3256226,0,0
tt3262342,23,53
tt3263614,10,8
tt3263904,14,36
tt3276924,0,0
tt3278330,21,15
tt3280262,0,0
tt3281548,78,225
tt3286052,0,0
tt3289712,0,0
tt3289724,2,8
tt3289728,1,5
tt3289956,8,10
tt3296658,32,14
tt3296908,0,0
tt3297330,0,0
tt3300542,1,2
tt3300980,4,4
tt3312830,24,58
tt3315342,28,77
tt3316948,0,0
tt3316960,34,35
tt3317234,0,0
tt3319920,1,2
tt3321300,0,0
tt3322364,4,16
tt3322420,22,21
tt3322892,0,0
tt3322940,3,7
tt3327624,0,0
tt3332064,0,0
tt3335606,1,23
tt3347976,3,3
tt3348730,0,0
tt3352390,2,1
tt3361792,0,0
tt3369806,0,0
tt3371366,5,19
tt3381008,0,0
tt3385516,1,19
tt3385524,6,30
tt3387266,3,5
tt3387520,4,7
tt3387542,1,1
tt3387648,1,7
tt3390572,28,28
tt3393786,0,0
tt3395184,5,13
tt3397884,15,158
tt3398268,4,18
tt3399024,0,0
tt3401882,1,1
tt3402236,1,24
tt3405236,4,15
tt3409392,28,21
tt3410834,3,12
tt3411444,2,20
tt3416532,39,56
tt3416536,0,0
tt3416742,26,18
tt3416744,4,18
tt3416828,0,0
tt3417422,17,6
tt3442006,5,8
tt3447364,0,0
tt3449292,0,0
tt3450650,1,9
tt3450900,0,0
tt3450958,27,65
tt3460252,43,116
tt3461252,0,0
tt3462710,0,0
tt3464902,34,83
tt3467412,1,3
tt3469046,0,0
tt3470600,3,25
tt3471098,1,9
tt3477064,0,0
tt3478962,1,13
tt3479316,0,0
tt3480796,0,0
tt3488710,3,17
tt3495000,5,16
tt3495026,4,5
tt3495030,26,7
tt3498820,16,72
tt3499096,6,8
tt3501112,0,0
tt3501632,6,49
tt3503406,0,0
tt3504048,5,22
tt3508840,39,76
tt3513498,1,16
tt3513548,7,20
tt3520418,1,20
tt3521126,31,84
tt3521164,20,90
tt3522806,0,0
tt3530002,0,0
tt3531824,0,0
tt3532216,0,0
tt3544082,22,63
tt3544112,16,46
tt3547740,8,11
tt3553442,0,0
tt3553976,15,50
tt3560686,16,14
tt3564472,13,42
tt3567288,1,14
tt3569230,6,12
tt3576728,0,0
tt3577624,4,23
tt3595298,12,2
tt3605418,0,0
tt3606752,1,24
tt3606756,12,79
tt3606888,0,0
tt3608930,0,0
tt3610746,0,0
tt3612126,0,0
tt3612616,54,66
tt3616916,7,9
tt3622110,0,0
tt3622120,4,7
tt3622592,4,3
tt3623726,0,0
tt3628584,1,3
tt3631112,4,13
tt3640424,2,10
tt3646462,7,8
tt3647498,0,0
tt3654796,2,1
tt3658772,0,0
tt3659388,38,200
tt3666024,13,34
tt3668162,8,1
tt3671542,6,19
tt3672742,22,14
tt3672840,4,2
tt3678782,5,18
tt3678938,4,6
tt3682448,30,103
tt3685236,0,0
tt3691740,4,26
tt3697626,21,16
tt3698408,1,6
tt3702652,2,3
tt3702996,4,1
tt3704050,6,24
tt3704538,0,0
tt3704700,0,0
tt3705412,15,10
tt3707104,0,0
tt3707106,1,2
tt3708886,1,1
tt3713166,3,6
tt3714720,1,5
tt3715320,0,0
tt3716530,70,93
tt3717252,0,0
tt3717490,0,0
tt3717532,0,0
tt3721936,13,44
tt3721954,25,17
tt3721964,0,0
tt3722070,1,8
tt3726704,3,6
tt3729920,3,9
tt3731562,1,20
tt3733774,0,0
tt3733778,1,2
tt3735246,68,24
tt3741700,6,14
tt3741834,59,110
tt3742284,5,8
tt3742378,34,30
tt3748172,4,5
tt3748440,0,0
tt3748528,24,83
tt3750872,19,27
tt3754940,30,33
tt3756788,16,24
tt3758172,2,5
tt3759416,1,2
tt3760922,0,0
tt3766354,1,4
tt3766394,2,11
tt3767372,35,14
tt3774114,4,7
tt3774466,0,0
tt3774694,2,1
tt3774790,0,0
tt3775086,17,28
tt3778644,6,25
tt3783958,243,287
tt3787590,0,0
tt3792960,15,25
tt3793788,0,0
tt3794354,3,11
tt3797868,0,0
tt3799232,1,2
tt3799372,0,0
tt3799694,9,34
tt3801314,10,10
tt3802576,0,0
tt3808342,66,62
tt3813310,1,4
tt3819668,3,5
tt3824458,25,43
tt3825638,6,18
tt3829266,1,8
tt3829920,0,0
tt3832914,0,0
tt3833480,1,7
tt3835080,2,8
tt3838992,0,0
tt3841424,32,27
tt3844362,1,3
tt3846674,5,11
tt3848892,1,1
tt3850214,5,25
tt3850590,4,14
tt3859076,1,6
tt3859980,0,0
tt3860916,1,17
tt3861390,3,13
tt3863552,29,16
tt3864056,0,0
tt3874544,4,21
tt3877674,10,8
tt3881784,2,8
tt3882082,0,0
tt3890160,42,66
tt3892172,18,94
tt3896198,15,58
tt3901826,22,56
tt3906082,2,7
tt3907584,0,0
tt3908142,3,5
tt3922798,3,4
tt3922818,0,0
tt3949660,0,0
tt3960412,1,6
tt3963816,0,0
tt3966404,46,64
tt3967856,7,21
tt3976144,0,0
tt3986820,5,8
tt3991412,2,5
tt4003440,11,20
tt4005402,1,9
tt4009278,0,0
tt4009460,4,2
tt4015500,10,30
tt4016934,68,106
tt4019560,0,0
tt4025514,5,13
tt4030600,0,0
tt4034228,129,264
tt4034354,8,30
tt4046784,2,5
tt4048272,59,84
tt4052882,1,15
tt4062536,8,25
tt4068576,25,37
tt4073790,1,3
tt4080728,16,29
tt4080956,1,7
tt4082068,7,16
tt4084744,7,22
tt4088268,2,11
tt4094724,0,0
tt4103724,0,0
tt4107858,0,0
tt4110568,5,14
tt4116284,13,68
tt4120176,10,24
tt4123430,3,23
tt4126476,0,0
tt4131496,1,5
tt4136084,10,47
tt4139124,4,5
tt4139588,0,0
tt4154664,9,52
tt4154756,46,77
tt4154796,70,123
tt4154916,0,0
tt4158096,3,9
tt4160708,7,21
tt4163020,2,4
tt4169250,6,15
tt4172430,0,0
tt4176826,2,7
tt4178092,2,12
tt4181052,0,0
tt4190530,1,16
tt4191580,0,0
tt4192740,0,0
tt4193394,0,0
tt4195278,0,0
tt4196450,4,30
tt4196776,3,20
tt4196848,0,0
tt4209788,8,51
tt4218572,18,105
tt4218696,0,0
tt4225622,0,0
tt4226388,17,22
tt4244162,0,0
tt4244998,0,0
tt4255304,3,2
tt4257926,2,5
tt4262980,13,10
tt4263482,43,67
tt4270516,5,13
tt4272866,3,8
tt4273292,21,22
tt4276820,1,5
tt4281724,1,5
tt4285496,46,33
tt4287320,3,1
tt4291600,21,53
tt4302938,33,67
tt4303340,10,8
tt4326444,15,63
tt4332232,0,0
tt4334266,1,3
tt4341582,2,26
tt4348012,3,3
tt4353250,18,58
tt4357394,0,0
tt4359416,8,9
tt4361050,2,7
tt4364194,20,16
tt4383594,0,0
tt4385888,13,73
tt4387040,3,6
tt4411504,15,38
tt4411596,1,4
tt4425200,4,10
tt4430136,2,3
tt4430212,1,2
tt4432480,7,3
tt4434004,12,23
tt4438848,3,5
tt4443658,8,2
tt4458206,0,0
tt4463816,0,0
tt4463894,0,0
tt4465564,5,12
tt4468634,11,49
tt4468740,14,49
tt4477536,6,10
tt4481414,6,7
tt4481514,0,0
tt4486986,0,0
tt4500922,0,0
tt4501244,0,0
tt4501454,0,0
tt4503598,0,0
tt4504044,1,1
tt4513674,0,0
tt4520364,0,0
tt4520988,17,90
tt4530422,2,6
tt4530884,0,0
tt4532826,0,0
tt4535650,7,8
tt4537896,0,0
tt4540710,1,10
tt4547056,8,12
tt4547194,4,2
tt4550098,21,151
tt4555426,53,80
tt4559006,15,13
tt4560436,0,0
tt4565520,0,0
tt4572514,2,3
tt4572792,1,3
tt4575576,2,13
tt4581576,0,0
tt4595882,53,101
tt4600952,0,0
tt4622512,3,23
tt4624424,5,4
tt4630562,2,12
tt4633690,0,0
tt4633694,81,58
tt4635372,23,8
tt4645330,0,0
tt4645368,13,27
tt4648786,21,54
tt4649466,2,14
tt4651520,3,5
tt4652650,0,0
tt4666726,5,22
tt4667094,2,4
tt4669264,0,0
tt4669296,4,3
tt4669788,4,12
tt4669986,25,90
tt4679210,16,4
tt4680182,3,8
tt4682786,1,6
tt4682788,1,5
tt4686844,18,40
tt4687108,2,3
tt4693358,0,0
tt4694544,0,0
tt4695012,1,11
tt4698684,22,25
tt4701182,2,13
tt4701724,1,15
tt4703048,1,2
tt4714568,11,10
tt4714782,9,24
tt4721124,0,0
tt4727512,14,10
tt4728338,0,0
tt4729430,11,26
tt4731136,4,5
tt4731148,0,0
tt4733640,0,0
tt4758646,0,0
tt4761916,0,0
tt4765284,4,6
tt4769836,0,0
tt4776998,3,4
tt4777008,1,11
tt4779682,4,6
tt4781612,0,0
tt4786282,3,9
tt4795124,2,2
tt4799050,1,1
tt4799064,1,2
tt4799066,0,0
tt4805316,7,7
tt4814290,0,0
tt4815122,1,1
tt4824302,1,6
tt4824308,3,3
tt4827558,5,25
tt4832640,16,16
tt4846232,8,49
tt4846340,36,94
tt4849438,27,15
tt4853102,1,2
tt4857264,2,3
tt4877122,7,3
tt4878482,0,0
tt4881806,4,26
tt4882376,9,28
tt4899370,1,1
tt4900716,15,18
tt4901306,13,13
tt4912910,24,40
tt4913966,1,8
tt4916630,9,19
tt4924942,0,0
tt4925292,119,226
tt4934950,10,16
tt4935334,0,0
tt4935372,3,5
tt4936450,12,29
tt4943322,0,0
tt4951982,0,0
tt4954522,24,45
tt4964788,5,33
tt4971344,13,24
tt4972062,0,0
tt4972582,10,25
tt4975722,223,292
tt4981966,7,2
tt4986098,0,0
tt4987556,9,7
tt4995776,0,0
tt4995790,34,44
tt5001718,2,5
tt5001754,0,0
tt5013056,63,230
tt5016946,5,8
tt5022702,2,7
tt5027774,131,232
tt5028340,23,111
tt5029608,7,35
tt5033998,1,9
tt5034266,0,0
tt5052448,149,206
tt5052474,1,7
tt5057140,0,0
tt5059406,0,0
tt5071886,5,3
tt5073642,7,14
tt5074352,23,6
tt5078204,0,0
tt5080556,3,8
tt5083738,184,343
tt5084170,0,0
tt5085924,0,0
tt5093026,0,0
tt5095030,2,21
tt5096470,0,0
tt5097410,0,0
tt5104604,34,93
tt5109784,9,42
tt5112578,4,4
tt5113040,0,0
tt5116302,1,4
tt5117670,4,16
tt5121816,1,13
tt5133308,4,5
tt5140878,1,8
tt5143226,0,0
tt5147214,2,3
tt5155780,0,0
tt5164184,0,0
tt5164214,3,16
tt5164432,8,27
tt5165344,1,5
tt5168192,31,38
tt5175450,0,0
tt5177088,1,6
tt5179598,0,0
tt5186714,13,27
tt5195412,1,1
tt5206260,0,0
tt5208252,0,0
tt5215952,34,56
tt5220122,2,9
tt5221584,47,47
tt5222918,8,22
tt5225338,5,14
tt5229228,2,1
tt5246700,0,0
tt5247022,10,43
tt5270948,0,0
tt5286444,35,14
tt5294518,0,0
tt5294550,0,0
tt5301662,4,21
tt5304464,2,7
tt5304992,0,0
tt5308322,0,0
tt5310090,11,2
tt5311514,16,26
tt5311542,5,21
tt5312232,10,3
tt5316540,0,0
tt5322012,0,0
tt5323662,4,8
tt5340300,11,18
tt5354160,0,0
tt5360952,0,0
tt5362988,15,26
tt5390504,4,21
tt5397194,0,0
tt5431890,5,16
tt5437928,1,11
tt5439796,2,11
tt5440700,6,2
tt5442430,0,0
tt5442456,0,0
tt5460276,1,6
tt5461944,9,27
tt5462326,1,2
tt5462602,18,99
tt5463162,6,52
tt5466186,0,0
tt5478478,4,7
tt5501104,18,30
tt5503686,24,80
tt5516328,1,7
tt5519340,1,7
tt5523010,1,8
tt5536610,1,17
tt5536736,4,8
tt5539054,0,0
tt5541240,0,0
tt5563334,0,0
tt5566790,0,0
tt5571734,14,17
tt5580036,45,126
tt5580266,22,37
tt5580390,137,353
tt5592248,5,29
tt5595168,0,0
tt5606664,9,37
tt5607028,0,0
tt5607096,1,5
tt5607714,17,19
tt5610554,3,26
tt5613484,4,10
tt5619332,3,4
tt5635086,32,40
tt5638642,4,5
tt5639354,31,41
tt5640450,1,3
tt5649108,1,23
tt5649144,66,130
tt5657846,1,8
tt5657856,0,0
tt5662932,5,6
tt5664636,0,0
tt5666304,1,5
tt5670152,0,0
tt5688932,19,57
tt5688996,0,0
tt5689068,0,0
tt5690360,0,0
tt5691670,3,10
tt5697572,11,7
tt5700224,4,10
tt5700672,35,39
tt5710514,3,3
tt5713232,0,0
tt5715874,6,54
tt5716464,1,5
tt5719700,0,0
tt5719748,0,0
tt5723272,17,25
tt5723286,0,0
tt5726086,0,0
tt5726616,95,259
tt5727208,25,91
tt5727282,7,13
tt5734576,0,0
tt5742374,24,76
tt5758778,0,0
tt5764096,6,15
tt5774060,1,5
tt5774450,1,5
tt5776208,0,0
tt5776858,55,122
tt5783956,0,0
tt5785170,4,16
tt5789976,0,0
tt5797184,0,0
tt5805752,5,11
tt5813916,2,2
tt5814060,2,1
tt5814534,0,0
tt5814592,4,9
tt5816682,3,13
tt5822564,0,0
tt5825380,4,4
tt5827916,10,32
tt5834262,1,1
tt5834760,0,0
tt5842616,1,12
tt5848272,3,67
tt5859238,16,18
tt5862312,5,18
tt5865326,0,0
tt5867800,6,10
tt5882970,1,3
tt5884052,0,0
tt5884230,1,2
tt5884784,0,0
tt5886046,1,7
tt5886440,2,2
tt5893332,1,2
tt5912454,0,0
tt5913798,0,0
tt5923962,0,0
tt5929754,6,25
tt5932728,0,0
tt5935704,32,41
tt5946128,1,10
tt5956100,4,3
tt5960374,2,12
tt5962210,2,10
tt5968274,0,0
tt5968394,0,0
tt5970844,0,0
tt5977276,0,0
tt5982852,3,9
tt5988370,0,0
tt5989218,2,4
tt5990474,9,31
tt5997666,6,9
tt6000478,2,11
tt6017942,0,0
tt6018306,2,11
tt6040662,2,5
tt6043142,1,3
tt6048922,1,21
tt6048930,0,0
tt6053438,61,108
tt6060156,0,0
tt6062774,31,68
tt6079516,1,1
tt6095472,1,3
tt6097798,0,0
tt6101820,2,18
tt6105098,19,45
tt6107548,1,10
tt6108090,13,18
tt6108178,4,27
tt6116856,0,0
tt6127004,1,22
tt6133130,0,0
tt6133466,0,0
tt6135348,50,56
tt6139732,8,38
tt6141246,0,0
tt6146586,17,27
tt6148156,12,13
tt6155172,250,218
tt6173990,3,3
tt6182908,1,15
tt6189022,0,0
tt6195094,6,5
tt6198946,2,17
tt6199572,0,0
tt6205872,1,4
tt6212478,10,22
tt6214928,1,4
tt6217306,1,8
tt6217608,24,50
tt6218358,2,7
tt6225520,2,8
tt6257174,5,15
tt6259380,0,0
tt6264938,7,24
tt6265828,11,21
tt6266538,35,139
tt6269368,0,0
tt6285944,3,8
tt6288124,0,0
tt6292852,4,5
tt6294822,20,113
tt6299040,1,7
tt6303866,12,16
tt6304046,15,46
tt6304162,21,47
tt6306064,0,0
tt6316138,19,11
tt6320628,10,26
tt6324278,4,23
tt6336356,0,0
tt6343314,1,12
tt6348138,5,44
tt6359956,1,1
tt6380520,0,0
tt6394270,25,62
tt6398184,2,16
tt6408226,0,0
tt6412452,7,41
tt6436726,2,8
tt6439558,0,0
tt6450186,6,5
tt6450804,1,12
tt6452574,13,24
tt6472976,3,8
tt6476140,3,5
tt6484982,13,25
tt6485666,17,17
tt6491178,0,0
tt6494418,0,0
tt6499752,3,25
tt6511932,1,7
tt6513120,10,5
tt6513656,0,0
tt6521876,0,0
tt6527426,4,10
tt6533240,1,1
tt6535880,0,0
tt6543652,46,119
tt6556890,0,0
tt6565702,0,0
tt6587640,3,21
tt6588966,0,0
tt6628102,10,15
tt6628394,2,11
tt6644200,35,120
tt6663582,3,4
tt6673612,3,9
tt6679794,0,0
tt6684714,0,0
tt6697582,2,10
tt6722030,0,0
tt6723592,46,134
tt6738136,3,12
tt6742252,38,43
tt6751668,306,272
tt6752992,19,53
tt6763252,23,19
tt6768578,40,32
tt6772804,0,0
tt6772950,1,2
tt6774786,0,0
tt6777338,6,13
tt6781982,1,4
tt6788942,20,10
tt6791096,1,5
tt6802308,1,3
tt6803046,12,43
tt6806448,1,30
tt6811018,2,4
tt6820256,0,0
tt6821012,0,0
tt6823368,2,15
tt6826438,0,0
tt6836936,0,0
tt6850820,0,0
tt6857112,83,127
tt6857166,2,3
tt6857988,0,0
tt6864046,38,59
tt6865690,0,0
tt6866224,3,5
tt6878038,25,32
tt6878378,0,0
tt6900448,5,35
tt6902676,0,0
tt6908274,0,0
tt6910020,0,0
tt6911608,0,0
tt6916362,2,12
tt6921996,0,0
tt6924650,0,0
tt6938828,3,16
tt6952960,3,12
tt6966692,58,123
tt6967980,12,21
tt6980546,0,0
tt6987770,0,0
tt6988116,12,14
tt6990206,0,0
tt6998518,13,41
tt7008872,11,51
tt7014006,60,94
tt7019842,14,11
tt7026672,0,0
tt7040874,3,6
tt7043012,1,2
tt7048622,19,16
tt7057496,0,0
tt7060344,3,6
tt7074886,1,5
tt7098658,21,33
tt7125860,107,191
tt7131622,141,376
tt7133686,1,5
tt7137380,3,20
tt7137846,1,1
tt7139936,0,0
tt7146812,4,64
tt7153766,1,5
tt7160070,17,18
tt7167630,0,0
tt7167686,0,0
tt7170950,0,0
tt7212726,4,10
tt7218518,2,2
tt7221896,0,0
tt7242142,5,22
tt7255568,4,4
tt7280898,2,4
tt7282468,59,146
tt7286456,119,238
tt7294534,3,8
tt7312940,0,0
tt7315484,0,0
tt7318202,15,17
tt7329656,0,0
tt7334528,3,1
tt7339248,0,0
tt7343762,2,9
tt7347846,2,11
tt7349662,44,213
tt7349950,7,33
tt7363076,2,3
tt7363104,1,1
tt7374948,1,3
tt7390588,3,10
tt7390646,1,2
tt7392212,11,10
tt7401588,2,5
tt7424200,0,0
tt7430722,19,17
tt7431594,1,1
tt7451284,0,0
tt7456310,0,0
tt7456312,1,1
tt7458762,1,2
tt7469726,0,0
tt7485048,5,9
tt7489816,0,0
tt7504726,1,6
tt7525778,1,2
tt7533152,4,6
tt7545524,2,13
tt7547410,4,2
tt7549892,3,8
tt7549996,23,65
tt7550000,2,6
tt7556122,4,25
tt7581902,5,11
tt7605074,32,37
tt7608028,0,0
tt7608418,0,0
tt7616798,0,0
tt7618184,3,14
tt7634968,0,0
tt7642818,8,12
tt7653254,128,273
tt7668842,0,0
tt7668870,6,10
tt7671064,2,7
tt7700730,4,9
tt7713068,15,80
tt7715202,2,7
tt7721800,3,10
tt7725596,17,20
tt7734218,0,0
tt7738450,14,16
tt7738784,3,3
tt7748244,1,1
tt7752126,1,2
tt7772580,0,0
tt7784604,46,109
tt7798634,3,23
tt7825208,2,5
tt7832124,11,10
tt7838252,0,0
tt7886848,0,0
tt7914416,27,21
tt7919680,0,0
tt7946422,6,10
tt7957694,0,0
tt7958736,1,8
tt7959026,1,10
tt7959216,4,12
tt7961060,0,0
tt7975244,1,12
tt7984734,34,136
tt7984766,12,28
tt8041276,0,0
tt8075192,51,100
tt8075260,0,0
tt8079248,1,19
tt8096832,0,0
tt8106534,1,11
tt8108198,27,25
tt8108202,11,19
tt8108274,5,9
tt8110330,2,3
tt8110640,0,0
tt8130968,2,9
tt8134742,0,0
tt8144834,0,0
tt8151874,10,41
tt8155288,0,0
tt8169446,0,0
tt8178486,0,0
tt8179388,0,0
tt8201170,3,2
tt8206668,7,25
tt8228288,12,24
tt8236336,4,13
tt8239946,12,12
tt8242084,0,0
tt8244784,1,5
tt8254556,32,40
tt8266310,2,8
tt8267604,35,52
tt8291224,18,23
tt8291806,69,183
tt8350360,0,0
tt8359816,7,21
tt8359848,6,14
tt8361028,6,3
tt8364368,0,0
tt8367814,1,4
tt8368406,3,10
tt8385474,0,0
tt8404614,11,58
tt8442644,2,27
tt8485364,2,5
tt8503618,17,45
tt8504014,5,10
tt8510488,0,0
tt8526872,29,67
tt8544498,0,0
tt8579674,134,200
tt8580274,6,28
tt8613070,58,156
tt8623904,1,2
tt8629748,0,0
tt8637428,34,188
tt8652728,14,41
tt8663516,2,9
tt8688634,0,0
tt8695030,2,7
tt8722346,13,43
tt8772262,28,77
tt8781414,9,15
tt8816194,8,11
tt8836988,0,0
tt8851668,2,3
tt8936646,2,12
tt8946378,52,112
tt8954732,0,0
tt8983202,16,33
tt9024106,6,3
tt9052870,4,13
tt9071322,0,0
tt9086228,4,17
tt9214832,10,58
tt9243946,4,24
tt9248940,1,5
tt9248972,2,12
tt9252508,2,1
tt9345754,0,0
tt9354842,3,4
tt9354944,0,0
tt9398640,1,2
tt9419834,0,0
tt9420648,4,9
tt9426210,6,16
tt9484998,14,43
tt9614460,3,4
tt9619798,0,0
tt9675274,0,0
tt9683478,2,9
tt9686708,3,24
tt9777644,39,190
tt9784456,0,0
tt9806192,31,56
tt9860728,0,0
tt9898858,1,1
